1	10
2	10
3	10
4	10
5	10
6	10
7	10
8	8
9	8
10	12
11	8
12	5
13	8
14	8
15	8
16	8
17	5
18	5
19	5
20	9
21	9
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	5
31	5
32	5
33	5
34	5
35	5
36	5
37	5
38	5
39	5
40	5
41	5
42	5
43	5
44	5
45	5
46	5
47	5
48	5
49	5
50	11
51	11
52	11
53	11
54	6
55	6
56	6
57	6
58	6
59	11
60	11
61	11
62	11
63	11
64	11
65	11
66	6
67	6
68	6
69	6
70	6
71	6
72	1
73	1
74	1
75	1
76	11
77	11
78	11
79	11
80	11
81	11
82	11
83	11
84	7
85	7
86	7
87	2
88	2
89	2
90	2
91	2
92	7
93	7
94	7
95	7
96	2
97	5
98	8
99	5
100	5
101	8
102	8
103	8
104	5
105	8
106	5
107	12
108	12
109	5
110	12
111	12
112	8
113	8
114	8
115	8
116	8
117	12
118	12
119	8
120	8
121	8
122	12
123	12
124	8
125	5
126	5
127	12
128	12
129	5
130	7
131	7
132	7
133	7
134	7
135	7
136	7
137	7
138	7
139	7
140	7
141	7
142	7
143	7
144	7
145	7
146	7
147	7
148	7
149	7
150	7
151	7
152	7
153	7
154	7
155	7
156	7
157	7
158	7
159	7
160	7
161	7
162	7
163	7
164	7
165	7
166	7
167	7
168	7
169	7
170	7
171	7
172	7
173	7
174	7
175	7
176	7
177	7
178	7
179	7
180	7
181	7
182	7
183	7
184	11
185	11
186	11
187	11
188	11
189	11
190	11
191	11
192	11
193	11
194	11
195	11
196	11
197	11
198	11
199	11
200	11
201	11
202	11
203	11
204	11
205	11
206	11
207	11
208	11
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	3
231	3
232	3
233	1
234	1
235	1
236	3
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	11
250	11
251	11
252	11
253	11
254	11
255	11
256	11
257	11
258	11
259	11
260	11
261	11
262	3
263	3
264	3
265	3
266	3
267	3
268	3
269	3
270	3
271	3
272	3
273	3
274	3
275	3
276	3
277	3
278	3
279	1
280	3
281	3
282	3
283	1
284	1
285	1
286	3
287	3
288	3
289	1
290	3
291	3
292	1
293	1
294	3
295	3
296	1
297	3
298	3
299	3
300	3
301	3
302	3
303	11
304	11
305	11
